LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2024-12-20 21:47:44,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-63,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:44,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-63,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:44,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:44,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-65, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 21:47:44,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:44,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-63,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-63,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-63,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-61, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 21:47:45,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-63,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:45,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,D6:D2:E5:34:9B:81,-84,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,A2:FC:22:C8:BA:DE,-73,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,A2:FC:22:C8:BA:DE,-73,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-61,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:46,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-64, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2024-12-20 21:47:47,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:47,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-51,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:48,1900-01-00 00:00:00,,9C:2F:9D:78:48:91,-85,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:49,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-63,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:50,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-61,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-67,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:51,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:52,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-67,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-57,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-67,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-67,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:53,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-70,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-67,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-67,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:54,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-66,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:55,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:FC:22:C8:BA:DE,-76,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-61,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:FC:22:C8:BA:DE,-76,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-61,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-53,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-60,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-58,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:56,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-59,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-56,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-62,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-64,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-54,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,A2:15:1B:DE:35:3B,-85,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,A2:7E:8B:CB:72:3F,-61,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,CE:F5:3C:3F:BE:38,-55,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,,AE:88:8C:70:4E:E3,-65,,0.000000,0.000000,0.000,0.000,Client
2024-12-20 21:47:57,1900-01-00 00:00:00,Android s10+,DE:4E:9E:06:BD:41,-66, WPA2 ,0.000000,0.000000,0.000,0.000,AP
